end_period_ts,open_interest,volume,price.close,price.close_dollars,price.high,price.high_dollars,price.low,price.low_dollars,price.max,price.max_dollars,price.mean,price.mean_dollars,price.min,price.min_dollars,price.open,price.open_dollars,price.previous,price.previous_dollars,yes_ask.close,yes_ask.close_dollars,yes_ask.high,yes_ask.high_dollars,yes_ask.low,yes_ask.low_dollars,yes_ask.open,yes_ask.open_dollars,yes_bid.close,yes_bid.close_dollars,yes_bid.high,yes_bid.high_dollars,yes_bid.low,yes_bid.low_dollars,yes_bid.open,yes_bid.open_dollars,market
1757822400,467621,4370986,62.0,0.6200,62.0,0.6200,60.0,0.6000,,,61.0,0.6179,,,62.0,0.6200,62.0,0.6200,62,0.6200,62,0.6200,61,0.6100,62,0.6200,60,0.6000,61,0.6100,60,0.6000,60,0.6000,KXNFLGAME-25SEP14SEAPIT-PIT
1757304000,2243,1407380,32.0,0.3200,32.0,0.3200,30.0,0.3000,,,31.0,0.3164,,,30.0,0.3000,32.0,0.3200,32,0.3200,32,0.3200,32,0.3200,32,0.3200,31,0.3100,31,0.3100,30,0.3000,30,0.3000,KXNFLGAME-25SEP14LATEN-TEN
1757390400,3520,1407380,30.0,0.3000,32.0,0.3200,29.0,0.2900,,,30.0,0.3092,,,32.0,0.3200,32.0,0.3200,31,0.3100,32,0.3200,30,0.3000,32,0.3200,30,0.3000,31,0.3100,28,0.2800,31,0.3100,KXNFLGAME-25SEP14LATEN-TEN
1757476800,10352,1407380,31.0,0.3100,31.0,0.3100,29.0,0.2900,,,30.0,0.3079,,,31.0,0.3100,30.0,0.3000,31,0.3100,31,0.3100,30,0.3000,31,0.3100,29,0.2900,30,0.3000,29,0.2900,30,0.3000,KXNFLGAME-25SEP14LATEN-TEN
1757563200,59514,1407380,31.0,0.3100,31.0,0.3100,29.0,0.2900,,,30.0,0.3091,,,31.0,0.3100,31.0,0.3100,31,0.3100,32,0.3200,31,0.3100,31,0.3100,29,0.2900,30,0.3000,29,0.2900,29,0.2900,KXNFLGAME-25SEP14LATEN-TEN
1757649600,66900,1407380,30.0,0.3000,32.0,0.3200,29.0,0.2900,,,31.0,0.3164,,,31.0,0.3100,31.0,0.3100,32,0.3200,32,0.3200,31,0.3100,31,0.3100,30,0.3000,30,0.3000,29,0.2900,29,0.2900,KXNFLGAME-25SEP14LATEN-TEN
1757736000,73018,1407380,31.0,0.3100,32.0,0.3200,30.0,0.3000,,,30.0,0.3077,,,32.0,0.3200,30.0,0.3000,31,0.3100,32,0.3200,30,0.3000,32,0.3200,30,0.3000,30,0.3000,29,0.2900,30,0.3000,KXNFLGAME-25SEP14LATEN-TEN
1757822400,85795,1407380,32.0,0.3200,32.0,0.3200,29.0,0.2900,,,31.0,0.3127,,,31.0,0.3100,31.0,0.3100,32,0.3200,32,0.3200,31,0.3100,31,0.3100,30,0.3000,30,0.3000,29,0.2900,30,0.3000,KXNFLGAME-25SEP14LATEN-TEN
1757304000,33300,2402841,69.0,0.6900,70.0,0.7000,66.0,0.6600,,,68.0,0.6893,,,70.0,0.7000,70.0,0.7000,69,0.6900,70,0.7000,69,0.6900,70,0.7000,68,0.6800,68,0.6800,66,0.6600,67,0.6700,KXNFLGAME-25SEP14LATEN-LA
1757390400,65775,2402841,70.0,0.7000,71.0,0.7100,68.0,0.6800,,,70.0,0.7009,,,69.0,0.6900,69.0,0.6900,70,0.7000,72,0.7200,69,0.6900,69,0.6900,69,0.6900,70,0.7000,68,0.6800,68,0.6800,KXNFLGAME-25SEP14LATEN-LA
1757476800,90775,2402841,71.0,0.7100,71.0,0.7100,69.0,0.6900,,,70.0,0.7091,,,70.0,0.7000,70.0,0.7000,71,0.7100,71,0.7100,70,0.7000,70,0.7000,69,0.6900,70,0.7000,69,0.6900,69,0.6900,KXNFLGAME-25SEP14LATEN-LA
1757563200,152755,2402841,70.0,0.7000,71.0,0.7100,69.0,0.6900,,,70.0,0.7079,,,71.0,0.7100,71.0,0.7100,70,0.7000,71,0.7100,70,0.7000,71,0.7100,69,0.6900,69,0.6900,69,0.6900,69,0.6900,KXNFLGAME-25SEP14LATEN-LA
1757649600,186094,2402841,70.0,0.7000,71.0,0.7100,68.0,0.6800,,,70.0,0.7001,,,69.0,0.6900,70.0,0.7000,70,0.7000,71,0.7100,70,0.7000,70,0.7000,68,0.6800,69,0.6900,68,0.6800,69,0.6900,KXNFLGAME-25SEP14LATEN-LA
1757736000,236343,2402841,71.0,0.7100,71.0,0.7100,68.0,0.6800,,,70.0,0.7064,,,70.0,0.7000,70.0,0.7000,71,0.7100,71,0.7100,70,0.7000,70,0.7000,69,0.6900,70,0.7000,68,0.6800,68,0.6800,KXNFLGAME-25SEP14LATEN-LA
1757822400,341213,2402841,70.0,0.7000,71.0,0.7100,68.0,0.6800,,,70.0,0.7016,,,71.0,0.7100,71.0,0.7100,70,0.7000,71,0.7100,70,0.7000,71,0.7100,68,0.6800,70,0.7000,68,0.6800,69,0.6900,KXNFLGAME-25SEP14LATEN-LA
1757044800,13040,11985320,41.0,0.4100,42.0,0.4200,41.0,0.4100,,,41.0,0.4132,,,42.0,0.4200,42.0,0.4200,41,0.4100,57,0.5700,41,0.4100,43,0.4300,40,0.4000,42,0.4200,39,0.3900,41,0.4100,KXNFLGAME-25SEP11WASGB-WAS
1757131200,13487,11985320,40.0,0.4000,41.0,0.4100,40.0,0.4000,,,40.0,0.4074,,,40.0,0.4000,41.0,0.4100,41,0.4100,42,0.4200,41,0.4100,41,0.4100,40,0.4000,40,0.4000,39,0.3900,40,0.4000,KXNFLGAME-25SEP11WASGB-WAS
1757217600,14282,11985320,42.0,0.4200,44.0,0.4400,41.0,0.4100,,,41.0,0.4178,,,41.0,0.4100,40.0,0.4000,42,0.4200,45,0.4500,41,0.4100,41,0.4100,40,0.4000,41,0.4100,38,0.3800,40,0.4000,KXNFLGAME-25SEP11WASGB-WAS
1757304000,45628,11985320,36.0,0.3600,42.0,0.4200,33.0,0.3300,,,40.0,0.4010,,,42.0,0.4200,42.0,0.4200,36,0.3600,43,0.4300,35,0.3500,42,0.4200,34,0.3400,41,0.4100,32,0.3200,40,0.4000,KXNFLGAME-25SEP11WASGB-WAS
1757390400,137392,11985320,38.0,0.3800,38.0,0.3800,34.0,0.3400,,,36.0,0.3667,,,36.0,0.3600,36.0,0.3600,38,0.3800,38,0.3800,36,0.3600,36,0.3600,36,0.3600,37,0.3700,34,0.3400,34,0.3400,KXNFLGAME-25SEP11WASGB-WAS
1757476800,368536,11985320,38.0,0.3800,38.0,0.3800,36.0,0.3600,,,37.0,0.3786,,,38.0,0.3800,38.0,0.3800,38,0.3800,38,0.3800,37,0.3700,38,0.3800,37,0.3700,37,0.3700,36,0.3600,36,0.3600,KXNFLGAME-25SEP11WASGB-WAS
1757563200,655966,11985320,39.0,0.3900,39.0,0.3900,36.0,0.3600,,,38.0,0.3826,,,38.0,0.3800,38.0,0.3800,39,0.3900,39,0.3900,38,0.3800,38,0.3800,37,0.3700,38,0.3800,36,0.3600,37,0.3700,KXNFLGAME-25SEP11WASGB-WAS
1757044800,18284,10048071,60.0,0.6000,60.0,0.6000,59.0,0.5900,,,59.0,0.5902,,,59.0,0.5900,60.0,0.6000,60,0.6000,63,0.6300,59,0.5900,59,0.5900,59,0.5900,59,0.5900,44,0.4400,57,0.5700,KXNFLGAME-25SEP11WASGB-GB
1757131200,19255,10048071,60.0,0.6000,60.0,0.6000,58.0,0.5800,,,59.0,0.5959,,,60.0,0.6000,60.0,0.6000,60,0.6000,61,0.6100,60,0.6000,60,0.6000,58,0.5800,59,0.5900,56,0.5600,59,0.5900,KXNFLGAME-25SEP11WASGB-GB
1757217600,19377,10048071,58.0,0.5800,60.0,0.6000,58.0,0.5800,,,59.0,0.5995,,,60.0,0.6000,60.0,0.6000,60,0.6000,60,0.6000,58,0.5800,60,0.6000,58,0.5800,58,0.5800,44,0.4400,58,0.5800,KXNFLGAME-25SEP11WASGB-GB
1757304000,63318,10048071,66.0,0.6600,66.0,0.6600,57.0,0.5700,,,62.0,0.6234,,,60.0,0.6000,58.0,0.5800,66,0.6600,67,0.6700,60,0.6000,60,0.6000,65,0.6500,65,0.6500,57,0.5700,58,0.5800,KXNFLGAME-25SEP11WASGB-GB
1757390400,273205,10048071,64.0,0.6400,66.0,0.6600,62.0,0.6200,,,64.0,0.6428,,,66.0,0.6600,66.0,0.6600,64,0.6400,67,0.6700,63,0.6300,66,0.6600,62,0.6200,65,0.6500,62,0.6200,65,0.6500,KXNFLGAME-25SEP11WASGB-GB
1757476800,758575,10048071,64.0,0.6400,64.0,0.6400,62.0,0.6200,,,63.0,0.6395,,,64.0,0.6400,64.0,0.6400,64,0.6400,64,0.6400,64,0.6400,64,0.6400,62,0.6200,63,0.6300,62,0.6200,62,0.6200,KXNFLGAME-25SEP11WASGB-GB
1757563200,1020697,10048071,63.0,0.6300,64.0,0.6400,61.0,0.6100,,,63.0,0.6308,,,64.0,0.6400,64.0,0.6400,63,0.6300,64,0.6400,62,0.6200,64,0.6400,62,0.6200,63,0.6300,61,0.6100,62,0.6200,KXNFLGAME-25SEP11WASGB-GB
1756785600,34475,22940034,55.0,0.5500,55.0,0.5500,53.0,0.5300,,,54.0,0.5486,,,55.0,0.5500,55.0,0.5500,55,0.5500,55,0.5500,54,0.5400,55,0.5500,53,0.5300,53,0.5300,52,0.5200,53,0.5300,KXNFLGAME-25SEP08MINCHI-MIN
1756872000,49887,22940034,54.0,0.5400,55.0,0.5500,52.0,0.5200,,,54.0,0.5405,,,55.0,0.5500,55.0,0.5500,54,0.5400,55,0.5500,54,0.5400,55,0.5500,52,0.5200,53,0.5300,52,0.5200,53,0.5300,KXNFLGAME-25SEP08MINCHI-MIN
1756958400,65366,22940034,54.0,0.5400,54.0,0.5400,52.0,0.5200,,,53.0,0.5382,,,52.0,0.5200,54.0,0.5400,54,0.5400,54,0.5400,53,0.5300,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,KXNFLGAME-25SEP08MINCHI-MIN
1757044800,75241,22940034,53.0,0.5300,54.0,0.5400,52.0,0.5200,,,53.0,0.5331,,,54.0,0.5400,54.0,0.5400,53,0.5300,54,0.5400,53,0.5300,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,KXNFLGAME-25SEP08MINCHI-MIN
1757131200,98313,22940034,53.0,0.5300,53.0,0.5300,52.0,0.5200,,,52.0,0.5287,,,53.0,0.5300,53.0,0.5300,53,0.5300,53,0.5300,53,0.5300,53,0.5300,52,0.5200,52,0.5200,52,0.5200,52,0.5200,KXNFLGAME-25SEP08MINCHI-MIN
1757217600,117374,22940034,53.0,0.5300,54.0,0.5400,52.0,0.5200,,,53.0,0.5310,,,53.0,0.5300,53.0,0.5300,53,0.5300,54,0.5400,53,0.5300,53,0.5300,52,0.5200,52,0.5200,52,0.5200,52,0.5200,KXNFLGAME-25SEP08MINCHI-MIN
1757304000,512227,22940034,54.0,0.5400,54.0,0.5400,51.0,0.5100,,,53.0,0.5309,,,53.0,0.5300,53.0,0.5300,54,0.5400,54,0.5400,53,0.5300,53,0.5300,53,0.5300,53,0.5300,51,0.5100,52,0.5200,KXNFLGAME-25SEP08MINCHI-MIN
1756785600,28255,17211746,45.0,0.4500,47.0,0.4700,45.0,0.4500,,,46.0,0.4697,,,47.0,0.4700,47.0,0.4700,47,0.4700,48,0.4800,47,0.4700,47,0.4700,45,0.4500,46,0.4600,45,0.4500,46,0.4600,KXNFLGAME-25SEP08MINCHI-CHI
1756872000,33448,17211746,48.0,0.4800,48.0,0.4800,46.0,0.4600,,,47.0,0.4722,,,47.0,0.4700,45.0,0.4500,48,0.4800,48,0.4800,47,0.4700,47,0.4700,46,0.4600,47,0.4700,45,0.4500,45,0.4500,KXNFLGAME-25SEP08MINCHI-CHI
1756958400,39716,17211746,48.0,0.4800,48.0,0.4800,46.0,0.4600,,,47.0,0.4779,,,48.0,0.4800,48.0,0.4800,48,0.4800,48,0.4800,48,0.4800,48,0.4800,47,0.4700,47,0.4700,46,0.4600,46,0.4600,KXNFLGAME-25SEP08MINCHI-CHI
1757044800,48703,17211746,48.0,0.4800,48.0,0.4800,47.0,0.4700,,,47.0,0.4792,,,48.0,0.4800,48.0,0.4800,48,0.4800,48,0.4800,48,0.4800,48,0.4800,47,0.4700,47,0.4700,47,0.4700,47,0.4700,KXNFLGAME-25SEP08MINCHI-CHI
1757131200,70498,17211746,48.0,0.4800,48.0,0.4800,47.0,0.4700,,,47.0,0.4783,,,48.0,0.4800,48.0,0.4800,48,0.4800,48,0.4800,48,0.4800,48,0.4800,47,0.4700,47,0.4700,47,0.4700,47,0.4700,KXNFLGAME-25SEP08MINCHI-CHI
1757217600,107324,17211746,48.0,0.4800,48.0,0.4800,47.0,0.4700,,,47.0,0.4792,,,48.0,0.4800,48.0,0.4800,48,0.4800,48,0.4800,48,0.4800,48,0.4800,47,0.4700,47,0.4700,47,0.4700,47,0.4700,KXNFLGAME-25SEP08MINCHI-CHI
1757304000,551984,17211746,47.0,0.4700,49.0,0.4900,46.0,0.4600,,,47.0,0.4773,,,48.0,0.4800,48.0,0.4800,47,0.4700,49,0.4900,47,0.4700,48,0.4800,46,0.4600,48,0.4800,46,0.4600,47,0.4700,KXNFLGAME-25SEP08MINCHI-CHI
1756699200,17968,18061979,50.0,0.5000,50.0,0.5000,49.0,0.4900,,,50.0,0.5000,,,50.0,0.5000,50.0,0.5000,50,0.5000,51,0.5100,50,0.5000,50,0.5000,49,0.4900,49,0.4900,48,0.4800,48,0.4800,KXNFLGAME-25SEP07BALBUF-BUF
1756785600,20942,18061979,50.0,0.5000,50.0,0.5000,48.0,0.4800,,,49.0,0.4996,,,50.0,0.5000,50.0,0.5000,50,0.5000,50,0.5000,50,0.5000,50,0.5000,49,0.4900,49,0.4900,48,0.4800,49,0.4900,KXNFLGAME-25SEP07BALBUF-BUF
1756872000,32635,18061979,49.0,0.4900,50.0,0.5000,48.0,0.4800,,,49.0,0.4912,,,50.0,0.5000,50.0,0.5000,49,0.4900,50,0.5000,49,0.4900,50,0.5000,48,0.4800,49,0.4900,48,0.4800,49,0.4900,KXNFLGAME-25SEP07BALBUF-BUF
1756958400,83763,18061979,49.0,0.4900,49.0,0.4900,47.0,0.4700,,,48.0,0.4819,,,49.0,0.4900,49.0,0.4900,49,0.4900,50,0.5000,48,0.4800,49,0.4900,48,0.4800,48,0.4800,47,0.4700,48,0.4800,KXNFLGAME-25SEP07BALBUF-BUF
1757044800,124764,18061979,48.0,0.4800,50.0,0.5000,47.0,0.4700,,,47.0,0.4732,,,49.0,0.4900,49.0,0.4900,48,0.4800,50,0.5000,48,0.4800,49,0.4900,47,0.4700,49,0.4900,47,0.4700,48,0.4800,KXNFLGAME-25SEP07BALBUF-BUF
1757131200,161434,18061979,48.0,0.4800,48.0,0.4800,47.0,0.4700,,,47.0,0.4795,,,48.0,0.4800,48.0,0.4800,48,0.4800,49,0.4900,48,0.4800,48,0.4800,47,0.4700,47,0.4700,47,0.4700,47,0.4700,KXNFLGAME-25SEP07BALBUF-BUF
1757217600,172495,18061979,48.0,0.4800,49.0,0.4900,47.0,0.4700,,,48.0,0.4843,,,48.0,0.4800,48.0,0.4800,48,0.4800,49,0.4900,48,0.4800,48,0.4800,47,0.4700,48,0.4800,47,0.4700,47,0.4700,KXNFLGAME-25SEP07BALBUF-BUF
1756699200,27883,17937996,51.0,0.5100,51.0,0.5100,50.0,0.5000,,,51.0,0.5100,,,51.0,0.5100,50.0,0.5000,51,0.5100,51,0.5100,51,0.5100,51,0.5100,50,0.5000,50,0.5000,49,0.4900,50,0.5000,KXNFLGAME-25SEP07BALBUF-BAL
1756785600,28919,17937996,52.0,0.5200,52.0,0.5200,49.0,0.4900,,,51.0,0.5157,,,51.0,0.5100,51.0,0.5100,52,0.5200,53,0.5300,51,0.5100,51,0.5100,50,0.5000,50,0.5000,49,0.4900,50,0.5000,KXNFLGAME-25SEP07BALBUF-BAL
1756872000,33984,17937996,52.0,0.5200,53.0,0.5300,50.0,0.5000,,,51.0,0.5166,,,52.0,0.5200,52.0,0.5200,52,0.5200,53,0.5300,51,0.5100,52,0.5200,51,0.5100,51,0.5100,50,0.5000,50,0.5000,KXNFLGAME-25SEP07BALBUF-BAL
1756958400,68604,17937996,53.0,0.5300,53.0,0.5300,51.0,0.5100,,,52.0,0.5206,,,52.0,0.5200,52.0,0.5200,53,0.5300,53,0.5300,52,0.5200,52,0.5200,51,0.5100,52,0.5200,51,0.5100,51,0.5100,KXNFLGAME-25SEP07BALBUF-BAL
1757044800,100316,17937996,53.0,0.5300,53.0,0.5300,51.0,0.5100,,,52.0,0.5297,,,52.0,0.5200,53.0,0.5300,53,0.5300,53,0.5300,52,0.5200,53,0.5300,52,0.5200,52,0.5200,51,0.5100,51,0.5100,KXNFLGAME-25SEP07BALBUF-BAL
1757131200,184301,17937996,53.0,0.5300,54.0,0.5400,52.0,0.5200,,,52.0,0.5299,,,53.0,0.5300,53.0,0.5300,53,0.5300,54,0.5400,53,0.5300,53,0.5300,51,0.5100,52,0.5200,51,0.5100,52,0.5200,KXNFLGAME-25SEP07BALBUF-BAL
1757217600,207897,17937996,53.0,0.5300,53.0,0.5300,51.0,0.5100,,,52.0,0.5286,,,53.0,0.5300,53.0,0.5300,53,0.5300,54,0.5400,52,0.5200,53,0.5300,51,0.5100,52,0.5200,51,0.5100,51,0.5100,KXNFLGAME-25SEP07BALBUF-BAL
1756699200,37863,7191979,56.0,0.5600,56.0,0.5600,55.0,0.5500,,,55.0,0.5517,,,56.0,0.5600,55.0,0.5500,56,0.5600,57,0.5700,56,0.5600,56,0.5600,55,0.5500,55,0.5500,55,0.5500,55,0.5500,KXNFLGAME-25SEP07HOULA-LA
1756785600,64487,7191979,59.0,0.5900,59.0,0.5900,56.0,0.5600,,,56.0,0.5677,,,56.0,0.5600,56.0,0.5600,59,0.5900,60,0.6000,56,0.5600,56,0.5600,57,0.5700,58,0.5800,55,0.5500,55,0.5500,KXNFLGAME-25SEP07HOULA-LA
1756872000,74238,7191979,59.0,0.5900,59.0,0.5900,57.0,0.5700,,,57.0,0.5788,,,59.0,0.5900,59.0,0.5900,59,0.5900,59,0.5900,58,0.5800,59,0.5900,58,0.5800,58,0.5800,57,0.5700,57,0.5700,KXNFLGAME-25SEP07HOULA-LA
1756958400,101597,7191979,60.0,0.6000,60.0,0.6000,58.0,0.5800,,,58.0,0.5839,,,59.0,0.5900,59.0,0.5900,60,0.6000,61,0.6100,59,0.5900,59,0.5900,58,0.5800,59,0.5900,57,0.5700,58,0.5800,KXNFLGAME-25SEP07HOULA-LA
1757044800,107845,7191979,60.0,0.6000,61.0,0.6100,58.0,0.5800,,,59.0,0.5997,,,60.0,0.6000,60.0,0.6000,60,0.6000,61,0.6100,60,0.6000,60,0.6000,59,0.5900,59,0.5900,58,0.5800,58,0.5800,KXNFLGAME-25SEP07HOULA-LA
1757131200,114666,7191979,62.0,0.6200,62.0,0.6200,59.0,0.5900,,,61.0,0.6133,,,60.0,0.6000,60.0,0.6000,62,0.6200,62,0.6200,60,0.6000,60,0.6000,60,0.6000,60,0.6000,59,0.5900,59,0.5900,KXNFLGAME-25SEP07HOULA-LA
1757217600,130570,7191979,62.0,0.6200,62.0,0.6200,60.0,0.6000,,,61.0,0.6197,,,62.0,0.6200,62.0,0.6200,62,0.6200,62,0.6200,62,0.6200,62,0.6200,60,0.6000,61,0.6100,60,0.6000,60,0.6000,KXNFLGAME-25SEP07HOULA-LA
1756699200,25640,7842819,45.0,0.4500,45.0,0.4500,44.0,0.4400,,,44.0,0.4499,,,45.0,0.4500,44.0,0.4400,45,0.4500,45,0.4500,45,0.4500,45,0.4500,44,0.4400,44,0.4400,43,0.4300,44,0.4400,KXNFLGAME-25SEP07HOULA-HOU
1756785600,46443,7842819,43.0,0.4300,45.0,0.4500,42.0,0.4200,,,42.0,0.4271,,,44.0,0.4400,45.0,0.4500,43,0.4300,45,0.4500,42,0.4200,45,0.4500,42,0.4200,44,0.4400,39,0.3900,44,0.4400,KXNFLGAME-25SEP07HOULA-HOU
1756872000,78386,7842819,42.0,0.4200,43.0,0.4300,41.0,0.4100,,,42.0,0.4265,,,43.0,0.4300,43.0,0.4300,42,0.4200,43,0.4300,41,0.4100,43,0.4300,41,0.4100,42,0.4200,40,0.4000,42,0.4200,KXNFLGAME-25SEP07HOULA-HOU
1756958400,345673,7842819,42.0,0.4200,43.0,0.4300,40.0,0.4000,,,41.0,0.4199,,,42.0,0.4200,42.0,0.4200,42,0.4200,43,0.4300,41,0.4100,42,0.4200,40,0.4000,42,0.4200,39,0.3900,41,0.4100,KXNFLGAME-25SEP07HOULA-HOU
1757044800,358234,7842819,41.0,0.4100,42.0,0.4200,40.0,0.4000,,,41.0,0.4131,,,42.0,0.4200,42.0,0.4200,41,0.4100,42,0.4200,41,0.4100,42,0.4200,40,0.4000,41,0.4100,39,0.3900,40,0.4000,KXNFLGAME-25SEP07HOULA-HOU
1757131200,374289,7842819,40.0,0.4000,41.0,0.4100,38.0,0.3800,,,40.0,0.4009,,,41.0,0.4100,41.0,0.4100,40,0.4000,41,0.4100,40,0.4000,41,0.4100,38,0.3800,40,0.4000,37,0.3700,40,0.4000,KXNFLGAME-25SEP07HOULA-HOU
1757217600,396989,7842819,40.0,0.4000,40.0,0.4000,38.0,0.3800,,,39.0,0.3997,,,40.0,0.4000,40.0,0.4000,40,0.4000,41,0.4100,39,0.3900,40,0.4000,38,0.3800,39,0.3900,37,0.3700,38,0.3800,KXNFLGAME-25SEP07HOULA-HOU
1756699200,118255,6306957,45.0,0.4500,45.0,0.4500,43.0,0.4300,,,44.0,0.4489,,,45.0,0.4500,45.0,0.4500,46,0.4600,46,0.4600,45,0.4500,45,0.4500,44,0.4400,44,0.4400,43,0.4300,44,0.4400,KXNFLGAME-25SEP07DETGB-DET
1756785600,128337,6306957,46.0,0.4600,46.0,0.4600,43.0,0.4300,,,45.0,0.4527,,,46.0,0.4600,45.0,0.4500,46,0.4600,46,0.4600,45,0.4500,46,0.4600,44,0.4400,44,0.4400,43,0.4300,44,0.4400,KXNFLGAME-25SEP07DETGB-DET
1756872000,154124,6306957,45.0,0.4500,46.0,0.4600,44.0,0.4400,,,45.0,0.4561,,,46.0,0.4600,46.0,0.4600,45,0.4500,46,0.4600,45,0.4500,46,0.4600,44,0.4400,45,0.4500,43,0.4300,44,0.4400,KXNFLGAME-25SEP07DETGB-DET
1756958400,186415,6306957,46.0,0.4600,46.0,0.4600,44.0,0.4400,,,45.0,0.4572,,,45.0,0.4500,45.0,0.4500,46,0.4600,47,0.4700,45,0.4500,45,0.4500,44,0.4400,45,0.4500,43,0.4300,44,0.4400,KXNFLGAME-25SEP07DETGB-DET
1757044800,229850,6306957,46.0,0.4600,47.0,0.4700,44.0,0.4400,,,46.0,0.4601,,,46.0,0.4600,46.0,0.4600,46,0.4600,47,0.4700,46,0.4600,46,0.4600,44,0.4400,46,0.4600,44,0.4400,44,0.4400,KXNFLGAME-25SEP07DETGB-DET
1757131200,295031,6306957,46.0,0.4600,47.0,0.4700,44.0,0.4400,,,46.0,0.4609,,,44.0,0.4400,46.0,0.4600,47,0.4700,47,0.4700,46,0.4600,46,0.4600,45,0.4500,46,0.4600,44,0.4400,44,0.4400,KXNFLGAME-25SEP07DETGB-DET
1757217600,369234,6306957,48.0,0.4800,48.0,0.4800,44.0,0.4400,,,46.0,0.4659,,,47.0,0.4700,46.0,0.4600,48,0.4800,48,0.4800,45,0.4500,47,0.4700,46,0.4600,47,0.4700,44,0.4400,45,0.4500,KXNFLGAME-25SEP07DETGB-DET
1756699200,32001,4218950,56.0,0.5600,56.0,0.5600,55.0,0.5500,,,55.0,0.5577,,,55.0,0.5500,55.0,0.5500,56,0.5600,57,0.5700,56,0.5600,56,0.5600,55,0.5500,55,0.5500,54,0.5400,55,0.5500,KXNFLGAME-25SEP07DETGB-GB
1756785600,35057,4218950,56.0,0.5600,56.0,0.5600,55.0,0.5500,,,55.0,0.5596,,,56.0,0.5600,56.0,0.5600,56,0.5600,57,0.5700,56,0.5600,56,0.5600,55,0.5500,55,0.5500,54,0.5400,55,0.5500,KXNFLGAME-25SEP07DETGB-GB
1756872000,39422,4218950,56.0,0.5600,56.0,0.5600,55.0,0.5500,,,55.0,0.5594,,,56.0,0.5600,56.0,0.5600,56,0.5600,57,0.5700,56,0.5600,56,0.5600,55,0.5500,55,0.5500,55,0.5500,55,0.5500,KXNFLGAME-25SEP07DETGB-GB
1756958400,43705,4218950,55.0,0.5500,56.0,0.5600,54.0,0.5400,,,55.0,0.5541,,,55.0,0.5500,56.0,0.5600,55,0.5500,57,0.5700,55,0.5500,56,0.5600,54,0.5400,55,0.5500,54,0.5400,55,0.5500,KXNFLGAME-25SEP07DETGB-GB
1757044800,49504,4218950,55.0,0.5500,55.0,0.5500,54.0,0.5400,,,54.0,0.5461,,,55.0,0.5500,55.0,0.5500,55,0.5500,56,0.5600,55,0.5500,55,0.5500,54,0.5400,54,0.5400,54,0.5400,54,0.5400,KXNFLGAME-25SEP07DETGB-GB
1757131200,81240,4218950,55.0,0.5500,56.0,0.5600,53.0,0.5300,,,55.0,0.5556,,,55.0,0.5500,55.0,0.5500,55,0.5500,56,0.5600,55,0.5500,55,0.5500,53,0.5300,54,0.5400,53,0.5300,54,0.5400,KXNFLGAME-25SEP07DETGB-GB
1757217600,115681,4218950,54.0,0.5400,56.0,0.5600,52.0,0.5200,,,54.0,0.5495,,,53.0,0.5300,55.0,0.5500,54,0.5400,56,0.5600,54,0.5400,55,0.5500,52,0.5200,55,0.5500,52,0.5200,53,0.5300,KXNFLGAME-25SEP07DETGB-GB
1756699200,13396,5002800,23.0,0.2300,23.0,0.2300,21.0,0.2100,,,22.0,0.2214,,,23.0,0.2300,24.0,0.2400,23,0.2300,24,0.2400,22,0.2200,24,0.2400,21,0.2100,22,0.2200,21,0.2100,22,0.2200,KXNFLGAME-25SEP07TENDEN-TEN
1756785600,15762,5002800,21.0,0.2100,23.0,0.2300,21.0,0.2100,,,21.0,0.2198,,,21.0,0.2100,23.0,0.2300,22,0.2200,24,0.2400,22,0.2200,23,0.2300,21,0.2100,22,0.2200,21,0.2100,21,0.2100,KXNFLGAME-25SEP07TENDEN-TEN
1756872000,20975,5002800,22.0,0.2200,23.0,0.2300,21.0,0.2100,,,21.0,0.2192,,,22.0,0.2200,21.0,0.2100,22,0.2200,23,0.2300,22,0.2200,22,0.2200,21,0.2100,22,0.2200,20,0.2000,21,0.2100,KXNFLGAME-25SEP07TENDEN-TEN
1756958400,28299,5002800,22.0,0.2200,22.0,0.2200,21.0,0.2100,,,21.0,0.2193,,,22.0,0.2200,22.0,0.2200,22,0.2200,23,0.2300,22,0.2200,22,0.2200,21,0.2100,21,0.2100,21,0.2100,21,0.2100,KXNFLGAME-25SEP07TENDEN-TEN
1757044800,34545,5002800,22.0,0.2200,22.0,0.2200,21.0,0.2100,,,21.0,0.2192,,,22.0,0.2200,22.0,0.2200,22,0.2200,22,0.2200,22,0.2200,22,0.2200,21,0.2100,21,0.2100,20,0.2000,21,0.2100,KXNFLGAME-25SEP07TENDEN-TEN
1757131200,59754,5002800,22.0,0.2200,22.0,0.2200,20.0,0.2000,,,21.0,0.2188,,,22.0,0.2200,22.0,0.2200,22,0.2200,22,0.2200,21,0.2100,22,0.2200,20,0.2000,21,0.2100,20,0.2000,21,0.2100,KXNFLGAME-25SEP07TENDEN-TEN
1757217600,107428,5002800,21.0,0.2100,22.0,0.2200,20.0,0.2000,,,21.0,0.2135,,,22.0,0.2200,22.0,0.2200,21,0.2100,23,0.2300,21,0.2100,22,0.2200,20,0.2000,21,0.2100,19,0.1900,20,0.2000,KXNFLGAME-25SEP07TENDEN-TEN
